FechaHora;Temp;Humedad;Gas;Ph;TempAmbiente;HumedadAmbiente
2/9/2025 2:21;18.0;87.49;95.12;6.81;5.25;78.61
2/9/2025 2:31;18.0;87.46;95.89;6.8;5.07;78.62
2/9/2025 2:41;18.0;87.46;96.71;6.8;4.89;78.73
2/9/2025 2:51;18.0;87.51;97.45;6.8;4.75;78.81
2/9/2025 3:01;18.0;87.6;97.78;6.8;4.63;78.94
2/9/2025 3:11;18.0;87.67;98.02;6.79;4.56;79.0
2/9/2025 3:21;18.0;87.76;98.62;6.79;4.47;79.12
2/9/2025 3:31;18.0;87.86;99.0;6.79;4.42;79.21
2/9/2025 3:41;18.0;87.99;99.48;6.79;4.38;79.4
2/9/2025 3:51;18.0;88.07;100.14;6.79;4.36;79.6
2/9/2025 4:01;18.0;88.14;100.8;6.78;4.35;79.74
2/9/2025 4:11;18.0;88.29;101.63;6.78;4.4;79.78
2/9/2025 4:21;18.0;88.39;102.3;6.78;4.45;79.78
2/9/2025 4:31;18.0;88.43;102.7;6.78;4.56;79.75
2/9/2025 4:41;18.0;88.44;103.33;6.78;4.71;79.59
2/9/2025 4:51;18.0;88.4;104.11;6.78;4.9;79.3
2/9/2025 5:01;18.0;88.28;104.46;6.78;5.15;78.99
2/9/2025 5:11;18.0;88.06;104.43;6.77;5.42;78.56
2/9/2025 5:21;18.0;87.83;104.23;6.77;5.73;78.08
2/9/2025 5:31;18.0;87.56;103.76;6.77;6.05;77.61
2/9/2025 5:41;18.0;87.24;103.27;6.77;6.35;77.11
2/9/2025 5:51;18.0;86.93;102.65;6.77;6.63;76.6
2/9/2025 6:01;18.02;86.62;101.86;6.77;6.93;76.0
2/9/2025 6:11;18.23;86.25;100.95;6.76;7.2;75.51
2/9/2025 6:21;18.44;85.89;100.55;6.76;7.48;74.99
2/9/2025 6:31;18.64;85.59;100.18;6.76;7.77;74.44
2/9/2025 6:41;18.8;85.29;99.96;6.77;8.04;73.91
2/9/2025 6:51;18.96;85.05;99.75;6.77;8.27;73.41
2/9/2025 7:01;19.1;84.85;99.59;6.77;8.52;72.94
2/9/2025 7:11;19.23;84.66;99.4;6.77;8.76;72.49
2/9/2025 7:21;19.36;84.51;99.53;6.77;8.98;72.01
2/9/2025 7:31;19.48;84.42;99.43;6.77;9.17;71.57
2/9/2025 7:41;19.57;84.3;99.66;6.77;9.32;71.08
2/9/2025 7:51;19.66;84.13;99.73;6.77;9.46;70.67
2/9/2025 8:01;19.74;84.06;99.76;6.77;9.65;70.37
2/9/2025 8:11;19.84;84.06;99.98;6.76;9.78;70.15
2/9/2025 8:21;19.92;84.08;100.15;6.76;9.92;69.93
2/9/2025 8:31;20.02;84.08;100.17;6.76;10.12;69.75
2/9/2025 8:41;20.15;84.09;100.15;6.75;10.36;69.59
2/9/2025 8:51;20.29;84.07;100.06;6.75;10.62;69.44
2/9/2025 9:01;20.46;84.01;100.4;6.75;10.89;69.29
2/9/2025 9:11;20.62;83.95;100.79;6.75;11.16;69.2
2/9/2025 9:21;20.77;83.87;100.81;6.75;11.46;69.07
2/9/2025 9:31;20.94;83.77;100.7;6.75;11.73;68.9
2/9/2025 9:41;21.12;83.64;100.57;6.75;11.95;68.68
2/9/2025 9:51;21.29;83.54;100.38;6.75;12.16;68.48
2/9/2025 10:01;21.44;83.38;100.29;6.75;12.37;68.29
2/9/2025 10:11;21.6;83.18;99.95;6.74;12.59;68.1
2/9/2025 10:21;21.73;83.0;99.4;6.74;12.78;67.95
2/9/2025 10:31;21.84;82.84;98.7;6.73;12.95;67.82
2/9/2025 10:41;21.95;82.63;98.2;6.73;13.1;67.71
2/9/2025 10:51;22.06;82.41;97.77;6.73;13.25;67.54
2/9/2025 11:01;22.16;82.12;97.58;6.72;13.4;67.33
2/9/2025 11:11;22.27;81.8;97.12;6.72;13.5;67.23
2/9/2025 11:21;22.38;81.57;96.74;6.72;13.61;67.07
2/9/2025 11:31;22.47;81.41;96.66;6.72;13.75;66.87
2/9/2025 11:41;22.55;81.23;96.86;6.73;13.9;66.7
2/9/2025 11:51;22.63;81.06;96.99;6.73;14.04;66.57
2/9/2025 12:01;22.71;80.89;97.2;6.73;14.17;66.46
2/9/2025 12:11;22.81;80.74;97.43;6.73;14.3;66.42
2/9/2025 12:21;22.92;80.57;97.72;6.73;14.46;66.45
2/9/2025 12:31;23.02;80.54;98.08;6.73;14.59;66.56
2/9/2025 12:41;23.1;80.61;98.15;6.73;14.73;66.62
2/9/2025 12:51;23.18;80.72;98.04;6.72;14.86;66.8
2/9/2025 13:01;23.28;80.86;98.03;6.72;15.0;66.96
2/9/2025 13:11;23.36;80.92;97.82;6.72;15.16;67.12
2/9/2025 13:21;23.43;80.96;97.49;6.71;15.33;67.22
2/9/2025 13:31;23.5;81.0;97.1;6.71;15.48;67.31
2/9/2025 13:41;23.58;81.08;96.7;6.71;15.63;67.32
2/9/2025 13:51;23.63;81.16;96.61;6.71;15.81;67.25
2/9/2025 14:01;23.67;81.23;96.65;6.72;15.94;67.13
2/9/2025 14:11;23.69;81.36;96.52;6.72;16.11;67.01
2/9/2025 14:21;23.7;81.44;96.49;6.72;16.25;66.79
2/9/2025 14:31;23.68;81.54;96.56;6.73;16.39;66.54
2/9/2025 14:41;23.65;81.66;96.63;6.73;16.47;66.35
2/9/2025 14:51;23.6;81.81;96.61;6.73;16.55;66.24
2/9/2025 15:01;23.54;82.0;96.57;6.73;16.6;66.14
2/9/2025 15:11;23.45;82.21;96.74;6.73;16.63;66.07
2/9/2025 15:21;23.36;82.4;96.96;6.73;16.59;66.11
2/9/2025 15:31;23.27;82.6;97.26;6.73;16.49;66.23
2/9/2025 15:41;23.21;82.81;97.27;6.73;16.34;66.31
2/9/2025 15:51;23.15;83.01;97.18;6.73;16.17;66.45
2/9/2025 16:01;23.09;83.23;97.0;6.73;15.97;66.69
2/9/2025 16:11;23.04;83.44;96.6;6.72;15.8;66.85
2/9/2025 16:21;23.01;83.6;96.1;6.72;15.69;66.93
2/9/2025 16:31;22.97;83.77;95.69;6.72;15.54;67.03
2/9/2025 16:41;22.91;83.86;95.2;6.72;15.44;67.19
2/9/2025 16:51;22.83;84.0;94.56;6.72;15.36;67.29
2/9/2025 17:01;22.73;84.09;94.2;6.72;15.3;67.33
2/9/2025 17:11;22.59;84.21;94.26;6.71;15.23;67.41
2/9/2025 17:21;22.44;84.29;94.37;6.71;15.11;67.55
2/9/2025 17:31;22.29;84.33;94.31;6.71;14.93;67.65
2/9/2025 17:41;22.13;84.4;94.12;6.7;14.75;67.8
2/9/2025 17:51;21.95;84.44;93.81;6.7;14.57;67.99
2/9/2025 18:01;21.77;84.46;93.96;6.7;14.38;68.12
2/9/2025 18:11;21.6;84.52;94.17;6.7;14.18;68.2
2/9/2025 18:21;21.46;84.5;94.17;6.69;13.97;68.38
2/9/2025 18:31;21.32;84.56;94.12;6.69;13.75;68.52
2/9/2025 18:41;21.21;84.56;94.19;6.69;13.59;68.61
2/9/2025 18:51;21.11;84.61;94.31;6.69;13.45;68.64
2/9/2025 19:01;21.03;84.58;94.77;6.69;13.35;68.63
2/9/2025 19:11;20.95;84.6;95.25;6.69;13.23;68.69
2/9/2025 19:21;20.9;84.61;95.31;6.69;13.14;68.69
2/9/2025 19:31;20.87;84.59;95.28;6.7;13.07;68.7
2/9/2025 19:41;20.85;84.57;95.54;6.7;13.02;68.72
2/9/2025 19:51;20.83;84.57;95.65;6.7;12.93;68.66
2/9/2025 20:01;20.85;84.51;95.91;6.7;12.9;68.67
2/9/2025 20:11;20.86;84.47;96.07;6.71;12.8;68.7
2/9/2025 20:21;20.87;84.42;96.18;6.71;12.75;68.74
2/9/2025 20:31;20.87;84.35;96.22;6.71;12.71;68.74
2/9/2025 20:41;20.89;84.25;96.19;6.71;12.7;68.66
2/9/2025 20:51;20.95;84.18;95.97;6.71;12.7;68.63
2/9/2025 21:01;21.0;84.02;96.08;6.71;12.75;68.61
2/9/2025 21:11;21.04;83.87;96.01;6.71;12.74;68.51
2/9/2025 21:21;21.07;83.78;96.04;6.7;12.78;68.43
2/9/2025 21:31;21.1;83.69;96.09;6.7;12.83;68.35
2/9/2025 21:41;21.12;83.62;96.37;6.69;12.87;68.25
2/9/2025 21:51;21.15;83.55;96.71;6.68;12.94;68.11
2/9/2025 22:01;21.17;83.59;96.97;6.68;12.99;68.08
2/9/2025 22:11;21.15;83.71;97.18;6.67;13.02;68.1
2/9/2025 22:21;21.1;83.93;97.28;6.67;13.05;68.17
2/9/2025 22:31;21.02;84.24;96.98;6.67;13.06;68.27
2/9/2025 22:41;20.94;84.53;96.87;6.67;12.99;68.43
2/9/2025 22:51;20.88;84.87;96.75;6.66;12.94;68.58
2/9/2025 23:01;20.79;85.31;96.45;6.66;12.83;68.67
2/9/2025 23:11;20.69;85.68;96.44;6.65;12.7;68.79
2/9/2025 23:21;20.57;86.03;96.08;6.65;12.59;68.97
2/9/2025 23:31;20.46;86.38;96.12;6.65;12.53;69.13
2/9/2025 23:41;20.35;86.71;96.54;6.65;12.44;69.2
2/9/2025 23:51;20.25;86.97;96.61;6.64;12.37;69.21
3/9/2025 0:01;20.16;87.13;96.61;6.64;12.29;69.22
3/9/2025 0:11;20.06;87.26;96.76;6.64;12.2;69.19
3/9/2025 0:21;19.94;87.28;96.57;6.64;12.1;69.16
3/9/2025 0:31;19.82;87.29;96.55;6.64;11.95;69.24
3/9/2025 0:41;19.72;87.31;96.35;6.64;11.77;69.31
3/9/2025 0:51;19.64;87.26;95.78;6.64;11.56;69.31
3/9/2025 1:01;19.55;87.21;95.18;6.64;11.35;69.33
3/9/2025 1:11;19.47;87.21;94.64;6.64;11.14;69.37
3/9/2025 1:21;19.37;87.21;94.26;6.64;10.93;69.45
3/9/2025 1:31;19.27;87.27;94.13;6.64;10.74;69.57
3/9/2025 1:41;19.15;87.29;94.08;6.63;10.55;69.67
3/9/2025 1:51;19.05;87.35;93.87;6.63;10.35;69.83
3/9/2025 2:01;18.93;87.39;94.08;6.62;10.15;69.91
3/9/2025 2:11;18.81;87.43;94.35;6.62;9.96;70.0
3/9/2025 2:21;18.65;87.5;94.6;6.61;9.79;70.19
3/9/2025 2:31;18.49;87.6;94.8;6.61;9.63;70.3
3/9/2025 2:41;18.35;87.62;94.86;6.6;9.47;70.43
3/9/2025 2:51;18.23;87.64;94.84;6.6;9.35;70.58
3/9/2025 3:01;18.11;87.61;94.98;6.59;9.26;70.65
3/9/2025 3:11;18.01;87.53;94.81;6.59;9.25;70.74
3/9/2025 3:21;18.0;87.35;94.31;6.59;9.25;70.78
3/9/2025 3:31;18.0;87.18;93.84;6.59;9.22;70.79
3/9/2025 3:41;18.0;86.96;93.04;6.59;9.2;70.79
3/9/2025 3:51;18.0;86.68;92.2;6.59;9.2;70.74
3/9/2025 4:01;18.0;86.37;91.49;6.59;9.17;70.72
3/9/2025 4:11;18.0;86.07;90.51;6.6;9.23;70.7
3/9/2025 4:21;18.04;85.76;89.76;6.6;9.27;70.66
3/9/2025 4:31;18.13;85.48;89.43;6.6;9.34;70.66
3/9/2025 4:41;18.26;85.25;89.12;6.61;9.46;70.69
3/9/2025 4:51;18.41;85.03;89.05;6.61;9.58;70.69
3/9/2025 5:01;18.56;84.81;89.06;6.61;9.75;70.61
3/9/2025 5:11;18.7;84.61;88.87;6.61;9.92;70.54
3/9/2025 5:21;18.83;84.34;88.91;6.61;10.02;70.46
3/9/2025 5:31;18.94;84.14;88.99;6.61;10.13;70.39
3/9/2025 5:41;19.08;83.98;88.78;6.6;10.27;70.31
3/9/2025 5:51;19.2;83.91;88.58;6.6;10.42;70.15
3/9/2025 6:01;19.35;83.82;88.31;6.6;10.6;69.98
3/9/2025 6:11;19.49;83.72;88.05;6.6;10.77;69.83
3/9/2025 6:21;19.63;83.64;87.67;6.6;11.01;69.72
3/9/2025 6:31;19.78;83.57;87.43;6.6;11.24;69.76
3/9/2025 6:41;19.94;83.54;86.94;6.6;11.5;69.81
3/9/2025 6:51;20.1;83.55;86.63;6.61;11.72;69.79
3/9/2025 7:01;20.3;83.59;86.24;6.61;11.97;69.77
3/9/2025 7:11;20.48;83.67;85.86;6.61;12.2;69.71
3/9/2025 7:21;20.66;83.76;85.32;6.62;12.42;69.63
3/9/2025 7:31;20.81;83.87;84.88;6.62;12.61;69.53
3/9/2025 7:41;20.96;83.89;84.39;6.62;12.81;69.45
3/9/2025 7:51;21.06;83.93;84.18;6.63;12.97;69.34
3/9/2025 8:01;21.14;83.99;83.72;6.63;13.11;69.13
3/9/2025 8:11;21.2;84.01;83.4;6.63;13.23;68.82
3/9/2025 8:21;21.26;83.93;83.09;6.64;13.35;68.58
3/9/2025 8:31;21.32;83.75;82.95;6.64;13.45;68.3
3/9/2025 8:41;21.39;83.59;82.96;6.64;13.52;67.96
3/9/2025 8:51;21.47;83.4;82.78;6.65;13.59;67.61
3/9/2025 9:01;21.56;83.19;82.42;6.65;13.72;67.28
3/9/2025 9:11;21.65;82.96;82.18;6.65;13.86;66.9
3/9/2025 9:21;21.78;82.71;81.86;6.65;14.0;66.52
3/9/2025 9:31;21.93;82.41;81.72;6.65;14.16;66.21
3/9/2025 9:41;22.1;82.1;81.6;6.66;14.31;65.97
3/9/2025 9:51;22.28;81.71;81.37;6.66;14.53;65.67
3/9/2025 10:01;22.45;81.32;81.38;6.66;14.8;65.39
3/9/2025 10:11;22.64;80.96;81.38;6.66;15.05;65.16
3/9/2025 10:21;22.81;80.66;81.35;6.66;15.33;64.99
3/9/2025 10:31;22.98;80.31;81.39;6.66;15.6;64.8
3/9/2025 10:41;23.17;79.94;81.25;6.66;15.84;64.52
3/9/2025 10:51;23.37;79.69;81.13;6.66;16.08;64.29
3/9/2025 11:01;23.55;79.46;81.08;6.65;16.27;64.09
3/9/2025 11:11;23.71;79.22;80.87;6.65;16.46;63.88
3/9/2025 11:21;23.86;79.06;80.48;6.65;16.64;63.76
3/9/2025 11:31;23.98;78.87;80.31;6.65;16.75;63.69
3/9/2025 11:41;24.07;78.76;80.17;6.64;16.84;63.66
3/9/2025 11:51;24.16;78.67;80.16;6.64;16.98;63.6
3/9/2025 12:01;24.23;78.61;80.06;6.64;17.15;63.54
3/9/2025 12:11;24.28;78.49;79.86;6.64;17.3;63.47
3/9/2025 12:21;24.31;78.4;79.68;6.64;17.36;63.45
3/9/2025 12:31;24.34;78.41;79.9;6.64;17.39;63.38
3/9/2025 12:41;24.4;78.35;79.96;6.64;17.47;63.22
3/9/2025 12:51;24.45;78.2;79.91;6.64;17.57;63.07
3/9/2025 13:01;24.54;78.11;79.91;6.64;17.64;62.89
3/9/2025 13:11;24.61;77.98;80.18;6.63;17.72;62.74
3/9/2025 13:21;24.66;77.85;80.55;6.63;17.84;62.61
3/9/2025 13:31;24.71;77.68;80.67;6.63;17.99;62.48
3/9/2025 13:41;24.76;77.55;80.42;6.62;18.15;62.45
3/9/2025 13:51;24.8;77.37;80.24;6.62;18.25;62.41
3/9/2025 14:01;24.84;77.22;80.24;6.62;18.31;62.4
3/9/2025 14:11;24.86;77.08;80.41;6.62;18.33;62.54
3/9/2025 14:21;24.85;76.88;80.26;6.62;18.26;62.7
3/9/2025 14:31;24.79;76.73;79.81;6.62;18.11;62.9
3/9/2025 14:41;24.74;76.64;79.61;6.61;17.96;63.04
3/9/2025 14:51;24.68;76.52;79.55;6.61;17.78;63.16
3/9/2025 15:01;24.61;76.42;79.37;6.61;17.64;63.37
3/9/2025 15:11;24.54;76.38;79.24;6.61;17.47;63.47
3/9/2025 15:21;24.48;76.34;78.77;6.62;17.37;63.54
3/9/2025 15:31;24.44;76.32;78.42;6.62;17.28;63.63
3/9/2025 15:41;24.4;76.32;78.29;6.62;17.19;63.63
3/9/2025 15:51;24.38;76.38;78.4;6.62;17.1;63.6
3/9/2025 16:01;24.37;76.44;78.58;6.63;17.06;63.57
3/9/2025 16:11;24.35;76.58;78.84;6.64;16.95;63.56
3/9/2025 16:21;24.35;76.72;78.99;6.64;16.85;63.64
3/9/2025 16:31;24.33;76.85;79.28;6.65;16.68;63.71
3/9/2025 16:41;24.3;77.01;79.63;6.65;16.52;63.88
3/9/2025 16:51;24.23;77.25;80.11;6.65;16.39;64.03
3/9/2025 17:01;24.13;77.51;80.42;6.65;16.22;64.18
3/9/2025 17:11;24.01;77.84;80.49;6.65;15.99;64.44
3/9/2025 17:21;23.87;78.15;80.59;6.65;15.76;64.68
3/9/2025 17:31;23.73;78.49;80.74;6.64;15.55;64.96
3/9/2025 17:41;23.58;78.86;80.84;6.64;15.36;65.2
3/9/2025 17:51;23.43;79.22;80.86;6.64;15.17;65.37
3/9/2025 18:01;23.31;79.53;80.82;6.64;14.96;65.49
3/9/2025 18:11;23.19;79.83;80.71;6.64;14.75;65.64
3/9/2025 18:21;23.08;80.09;80.7;6.65;14.61;65.81
3/9/2025 18:31;22.98;80.3;80.68;6.65;14.46;66.03
3/9/2025 18:41;22.92;80.49;80.27;6.66;14.32;66.15
3/9/2025 18:51;22.86;80.71;79.76;6.67;14.18;66.29
3/9/2025 19:01;22.82;80.91;79.21;6.68;14.07;66.34
3/9/2025 19:11;22.78;81.1;78.59;6.69;13.96;66.53
3/9/2025 19:21;22.75;81.24;77.73;6.69;13.87;66.71
3/9/2025 19:31;22.71;81.27;76.86;6.7;13.74;66.88
3/9/2025 19:41;22.66;81.35;76.05;6.71;13.64;66.97
3/9/2025 19:51;22.62;81.39;75.48;6.71;13.54;67.06
3/9/2025 20:01;22.58;81.37;74.79;6.72;13.45;67.05
3/9/2025 20:11;22.54;81.4;74.18;6.72;13.4;67.12
3/9/2025 20:21;22.51;81.45;73.36;6.72;13.38;67.17
3/9/2025 20:31;22.45;81.52;72.84;6.72;13.34;67.24
3/9/2025 20:41;22.42;81.54;72.27;6.73;13.32;67.24
3/9/2025 20:51;22.4;81.61;71.41;6.73;13.32;67.27
3/9/2025 21:01;22.37;81.7;70.57;6.73;13.35;67.31
3/9/2025 21:11;22.36;81.78;69.97;6.74;13.41;67.39
3/9/2025 21:21;22.35;82.0;69.21;6.74;13.42;67.46
3/9/2025 21:31;22.33;82.21;68.79;6.74;13.44;67.53
3/9/2025 21:41;22.32;82.46;68.53;6.73;13.49;67.49
3/9/2025 21:51;22.32;82.79;68.26;6.73;13.52;67.48
3/9/2025 22:01;22.34;83.1;68.25;6.73;13.57;67.45
3/9/2025 22:11;22.36;83.41;68.34;6.72;13.6;67.31
3/9/2025 22:21;22.35;83.66;68.43;6.72;13.62;67.16
3/9/2025 22:31;22.36;83.96;68.62;6.71;13.66;67.07
3/9/2025 22:41;22.39;84.25;68.76;6.7;13.74;66.96
3/9/2025 22:51;22.4;84.53;68.86;6.7;13.82;66.85
3/9/2025 23:01;22.39;84.85;69.03;6.69;13.87;66.74
3/9/2025 23:11;22.33;85.06;69.34;6.68;13.88;66.67
3/9/2025 23:21;22.24;85.26;69.73;6.68;13.9;66.57
3/9/2025 23:31;22.12;85.47;70.09;6.67;13.68;66.53
3/9/2025 23:41;21.94;85.7;70.35;6.66;13.46;66.61
3/9/2025 23:51;21.76;85.94;70.83;6.66;13.14;66.74
4/9/2025 0:01;21.54;86.18;71.11;6.66;12.81;66.8
4/9/2025 0:11;21.3;86.46;71.68;6.65;12.47;66.95
4/9/2025 0:21;21.05;86.71;72.33;6.65;12.15;67.09
4/9/2025 0:31;20.82;86.95;72.7;6.65;11.77;67.26
4/9/2025 0:41;20.6;87.2;73.12;6.65;11.58;67.43
4/9/2025 0:51;20.41;87.44;73.58;6.65;11.4;67.64
4/9/2025 1:01;20.21;87.75;73.92;6.65;11.2;67.83
4/9/2025 1:11;20.05;88.06;74.31;6.65;10.98;68.03
4/9/2025 1:21;19.9;88.31;74.41;6.66;10.74;68.26
4/9/2025 1:31;19.76;88.53;74.32;6.66;10.56;68.61
4/9/2025 1:41;19.62;88.7;74.31;6.67;10.4;68.82
4/9/2025 1:51;19.49;88.87;74.06;6.67;10.27;69.06
4/9/2025 2:01;19.37;89.04;74.07;6.68;10.12;69.3
4/9/2025 2:11;19.24;89.14;73.83;6.68;9.98;69.62
4/9/2025 2:21;19.12;89.18;73.49;6.69;9.86;69.94
4/9/2025 2:31;19.02;89.17;73.3;6.69;9.76;70.17
4/9/2025 2:41;18.9;89.15;73.27;6.69;9.59;70.37
4/9/2025 2:51;18.79;89.14;73.17;6.69;9.43;70.55
4/9/2025 3:01;18.66;89.09;73.32;6.69;9.27;70.65
4/9/2025 3:11;18.55;89.02;73.21;6.69;9.13;70.77
4/9/2025 3:21;18.45;88.92;73.15;6.69;8.99;70.89
4/9/2025 3:31;18.35;88.89;73.17;6.69;8.91;71.0
4/9/2025 3:41;18.26;88.87;73.07;6.7;8.87;70.99
4/9/2025 3:51;18.19;88.72;72.67;6.7;8.86;70.96
4/9/2025 4:01;18.13;88.56;72.46;6.7;8.86;70.99
4/9/2025 4:11;18.13;88.38;72.21;6.71;8.86;71.03
4/9/2025 4:21;18.14;88.2;72.05;6.71;8.92;71.04
4/9/2025 4:31;18.18;88.01;71.97;6.72;8.99;71.04
4/9/2025 4:41;18.24;87.79;71.7;6.72;9.05;71.01
4/9/2025 4:51;18.28;87.54;71.4;6.72;9.12;71.01
4/9/2025 5:01;18.34;87.42;71.18;6.72;9.18;70.98
4/9/2025 5:11;18.42;87.3;70.9;6.72;9.24;71.0
4/9/2025 5:21;18.49;87.12;70.71;6.73;9.33;71.02
4/9/2025 5:31;18.56;86.94;70.48;6.73;9.4;71.02
4/9/2025 5:41;18.64;86.85;70.21;6.72;9.51;70.99
4/9/2025 5:51;18.73;86.79;70.18;6.72;9.65;70.86
4/9/2025 6:01;18.83;86.86;70.46;6.72;9.79;70.67
4/9/2025 6:11;18.92;86.9;70.98;6.72;9.96;70.55
4/9/2025 6:21;19.02;86.96;71.64;6.72;10.18;70.43
4/9/2025 6:31;19.13;87.05;72.23;6.71;10.4;70.33
4/9/2025 6:41;19.27;87.09;73.06;6.71;10.61;70.09
4/9/2025 6:51;19.42;87.08;73.57;6.71;10.83;69.83
4/9/2025 7:01;19.58;87.02;73.91;6.71;11.01;69.55
4/9/2025 7:11;19.72;86.97;73.96;6.71;11.25;69.3
4/9/2025 7:21;19.86;86.93;73.9;6.71;11.48;69.13
4/9/2025 7:31;19.99;86.88;73.92;6.72;11.67;68.94
4/9/2025 7:41;20.12;86.74;74.01;6.72;11.83;68.77
4/9/2025 7:51;20.27;86.56;73.79;6.72;12.03;68.54
4/9/2025 8:01;20.38;86.35;73.82;6.73;12.2;68.31
4/9/2025 8:11;20.49;86.1;73.96;6.73;12.38;68.2
4/9/2025 8:21;20.59;85.86;74.33;6.74;12.51;68.09
4/9/2025 8:31;20.69;85.62;74.79;6.74;12.66;67.97
4/9/2025 8:41;20.78;85.39;75.09;6.75;12.82;67.79
4/9/2025 8:51;20.83;85.16;75.24;6.75;12.95;67.59
4/9/2025 9:01;20.92;84.86;75.52;6.75;13.1;67.48
4/9/2025 9:11;21.01;84.49;75.94;6.76;13.25;67.26
4/9/2025 9:21;21.1;84.09;76.42;6.76;13.41;67.04
4/9/2025 9:31;21.19;83.7;76.56;6.76;13.6;66.86
4/9/2025 9:41;21.29;83.28;76.64;6.76;13.79;66.62
4/9/2025 9:51;21.41;82.89;76.71;6.77;14.0;66.39
4/9/2025 10:01;21.51;82.48;76.75;6.76;14.24;66.13
4/9/2025 10:11;21.62;82.01;76.86;6.77;14.47;65.82
4/9/2025 10:21;21.77;81.58;76.9;6.77;14.71;65.48
4/9/2025 10:31;21.91;81.08;76.91;6.77;14.96;65.04
4/9/2025 10:41;22.04;80.64;77.37;6.76;15.19;64.61
4/9/2025 10:51;22.18;80.25;77.71;6.76;15.44;64.09
4/9/2025 11:01;22.31;79.89;78.03;6.76;15.67;63.62
4/9/2025 11:11;22.4;79.53;78.35;6.76;15.9;63.13
4/9/2025 11:21;22.48;79.2;78.39;6.76;16.09;62.66
4/9/2025 11:31;22.56;78.93;78.45;6.76;16.27;62.3
4/9/2025 11:41;22.61;78.67;78.46;6.75;16.42;62.06
4/9/2025 11:51;22.65;78.47;78.11;6.75;16.53;61.86
4/9/2025 12:01;22.66;78.34;77.59;6.75;16.57;61.75
4/9/2025 12:11;22.68;78.22;77.04;6.75;16.54;61.71
4/9/2025 12:21;22.72;78.21;76.49;6.75;16.57;61.83
4/9/2025 12:31;22.77;78.2;76.04;6.75;16.58;61.92
4/9/2025 12:41;22.81;78.16;75.75;6.75;16.63;62.09
4/9/2025 12:51;22.86;78.14;75.54;6.75;16.69;62.33
4/9/2025 13:01;22.94;78.24;75.54;6.75;16.76;62.53
4/9/2025 13:11;23.01;78.39;75.91;6.75;16.84;62.74
4/9/2025 13:21;23.07;78.51;76.44;6.75;16.94;62.97
4/9/2025 13:31;23.13;78.68;77.1;6.75;17.02;63.23
4/9/2025 13:41;23.15;78.89;78.09;6.75;17.14;63.45
4/9/2025 13:51;23.16;79.05;79.14;6.75;17.22;63.54
4/9/2025 14:01;23.17;79.21;80.18;6.75;17.24;63.61
4/9/2025 14:11;23.17;79.34;80.87;6.75;17.24;63.7
4/9/2025 14:21;23.15;79.41;81.36;6.76;17.23;63.75
4/9/2025 14:31;23.11;79.55;81.71;6.76;17.25;63.85
4/9/2025 14:41;23.09;79.71;82.16;6.76;17.24;63.92
4/9/2025 14:51;23.08;79.78;82.48;6.77;17.19;63.99
4/9/2025 15:01;23.07;79.93;82.56;6.77;17.12;64.07
4/9/2025 15:11;23.07;80.1;82.6;6.78;17.1;64.2
4/9/2025 15:21;23.03;80.25;82.99;6.79;17.07;64.37
4/9/2025 15:31;22.97;80.37;83.36;6.79;17.04;64.52
4/9/2025 15:41;22.91;80.55;83.95;6.79;16.99;64.63
4/9/2025 15:51;22.86;80.74;84.47;6.79;16.88;64.71
4/9/2025 16:01;22.81;80.89;84.67;6.79;16.75;64.8
4/9/2025 16:11;22.71;81.07;84.67;6.79;16.59;64.94
4/9/2025 16:21;22.59;81.27;84.71;6.79;16.43;65.07
4/9/2025 16:31;22.48;81.51;84.54;6.79;16.33;65.27
4/9/2025 16:41;22.35;81.76;84.22;6.78;16.23;65.48
4/9/2025 16:51;22.24;81.99;83.91;6.79;16.11;65.74
4/9/2025 17:01;22.12;82.22;83.42;6.79;15.99;66.05
4/9/2025 17:11;21.98;82.47;83.2;6.8;15.88;66.33
4/9/2025 17:21;21.84;82.7;83.24;6.81;15.78;66.59
4/9/2025 17:31;21.69;82.86;83.46;6.81;15.64;66.88
4/9/2025 17:41;21.52;83.09;83.71;6.82;15.47;67.11
4/9/2025 17:51;21.35;83.31;84.26;6.82;15.3;67.32
4/9/2025 18:01;21.18;83.59;84.35;6.82;15.13;67.45
4/9/2025 18:11;21.02;83.9;84.36;6.83;14.97;67.56
4/9/2025 18:21;20.83;84.19;84.34;6.83;14.81;67.68
4/9/2025 18:31;20.65;84.53;84.2;6.82;14.65;67.87
4/9/2025 18:41;20.48;84.87;83.87;6.82;14.52;68.1
4/9/2025 18:51;20.32;85.22;83.81;6.82;14.34;68.35
4/9/2025 19:01;20.17;85.54;83.56;6.81;14.22;68.58
4/9/2025 19:11;20.05;85.85;83.44;6.81;14.1;68.81
4/9/2025 19:21;19.93;86.14;83.33;6.81;14.01;69.01
4/9/2025 19:31;19.84;86.34;83.06;6.81;13.94;69.2
4/9/2025 19:41;19.78;86.52;82.81;6.81;13.88;69.4
4/9/2025 19:51;19.73;86.69;82.52;6.8;13.78;69.58
4/9/2025 20:01;19.67;86.87;82.01;6.8;13.71;69.61
4/9/2025 20:11;19.6;87.02;81.6;6.8;13.6;69.62
4/9/2025 20:21;19.51;87.13;81.34;6.8;13.51;69.6
4/9/2025 20:31;19.42;87.14;81.09;6.8;13.4;69.57
